station_cd,line,fr_code,name_ko,name_en,name_zh,name_ja,lat,lng,rt_name
4201,AREX,A01,서울역,Seoul Station,首爾站,ソウルヨク,37.553247,126.969769,서울
4202,AREX,A02,공덕,Gongdeok,孔德,コンドク,37.542530,126.952024,공덕
4203,AREX,A03,홍대입구,Hongik Univ.,弘益大学,ホンデイック,37.557438,126.926715,홍대입구
4204,AREX,A04,디지털미디어시티,Digital Media City,数码媒体城,デジタルメディアシティ,37.576958,126.898609,디지털미디어시티
4206,AREX,A042,마곡나루,Magongnaru,麻谷渡口,マゴンナル,37.565543,126.827378,마곡나루
4207,AREX,A05,김포공항,Gimpo Intl. Airport,金浦机场,キンポゴンハン,37.561842,126.801904,김포공항
4208,AREX,A06,계양,Gyeyang,桂阳,ケヤン,37.571662,126.736300,계양
4209,AREX,A07,검암,Geomam,黔岩,コマム,37.569098,126.674007,검암
4210,AREX,A071,청라국제도시,Cheongna Int'l City Station,靑羅國際城驛,チョンナグクチェドシ,37.556409,126.624648,청라국제도시
4217,AREX,A072,영종,Yeongjong,永宗,ヨンジョン,37.512020,126.524254,영종
4211,AREX,A08,운서,Unseo,云西,ウンソ,37.492904,126.493790,운서
4212,AREX,A09,공항화물청사,Incheon Intl. Airport Cargo Terminal,机场货物厅舍,コンハンファムルチョンサ,37.459041,126.477516,공항화물청사
4213,AREX,A10,인천공항1터미널,Incheon Int'l Airport Terminal 1,仁川国际机场 1号航站楼,仁川国際空港 1ターミナル,37.447464,126.452508,인천공항1터미널
4215,AREX,A11,인천공항2터미널,Incheon Int'l Airport Terminal 2,仁川国际机场 2号航站楼,仁川国際空港 ２ターミナル,37.460699,126.441442,인천공항2터미널
4501,EVERLINE,Y110,기흥,Giheung,器興,キフン,37.275449,127.116665,기흥
4502,EVERLINE,Y111,강남대,Kangnam Univ.,江南大学,カンナムデ,37.270161,127.126033,강남대
4503,EVERLINE,Y112,지석,Jiseok,支石,チソク,37.269606,127.136515,지석
4504,EVERLINE,Y113,어정,Eojeong,御井,オジョン,37.274917,127.143714,어정
4505,EVERLINE,Y114,동백,Dongbaek,東栢,トンベク,37.269043,127.152716,동백
4506,EVERLINE,Y115,초당,Chodang,草堂,チョダン,37.260752,127.159443,초당
4508,EVERLINE,Y116,삼가,Samga,三街,サムガ,37.242115,127.168075,삼가
4509,EVERLINE,Y117,시청.용인대,City Hall·Yongin Univ.,市廳龍仁大,シチョン·ヨンインデ,37.239151,127.178406,시청.용인대
4510,EVERLINE,Y118,명지대,Myongji Univ.,明知大,ミョンジデ,37.237964,127.190294,명지대
4511,EVERLINE,Y119,김량장,Gimnyangjang,金良場,キムニャンジャン,37.237247,127.198781,김량장
4512,EVERLINE,Y120,용인중앙시장,Yongin Jungang Market,龙仁中央市场,ヨンインチュンアンシジャン,37.237845,127.209198,운동장.송담대
4513,EVERLINE,Y121,고진,Gojin,古陣,コジン,37.244840,127.214251,고진
4514,EVERLINE,Y123,보평,Bopyeong,洑坪,ポピョン,37.258965,127.218457,보평
4515,EVERLINE,Y125,둔전,Dunjeon,屯田,トゥンジョン,37.267051,127.213640,둔전
4517,EVERLINE,Y126,전대.에버랜드,Jeondae · Everland,前垈･愛寶樂園,チョンデ・エバーランド,37.285342,127.219561,전대.에버랜드
4920,GIMPO,690,양촌,Yangchon,阳村,ヤンチョン,37.642379,126.614309,양촌
4921,GIMPO,691,구래,Gurae,九來,クレ,37.645384,126.628633,구래
4922,GIMPO,692,마산,Masan,麻山,マサン,37.640732,126.644344,마산
4923,GIMPO,693,장기,Janggi,场基,チャンギ,37.643986,126.669017,장기
4924,GIMPO,694,운양,Unyang,云阳,ウニャン,37.653867,126.683930,운양
4925,GIMPO,695,걸포북변,Geolpo Bukbyeon,杰浦北边,コルポブクビョン,37.631650,126.705975,걸포북변
4926,GIMPO,696,사우,Sau,沙隅,サウ,37.620249,126.719731,사우(김포시청)
4927,GIMPO,697,풍무,Pungmu,丰舞,プンム,37.612488,126.732387,풍무
4928,GIMPO,698,고촌,Gochon,高村,コチョン,37.601243,126.770345,고촌
4929,GIMPO,699,김포공항,Gimpo Int'l Airport,金浦机场,キンポ空港,37.562360,126.801868,김포공항
9000,GTXA,X101,운정중앙,Unjeongjungang,雲井中央,ウンジョンジュンアン,37.716140,126.728410,운정중앙
9001,GTXA,X102,킨텍스,Kintex,韩国国际会展中心,キンテックス,37.665320,126.748430,킨텍스
9002,GTXA,X103,대곡,Daegok,大谷,テゴク,37.631910,126.811130,대곡
9004,GTXA,X105,연신내,Yeonsinnae,延新川,ヨンシンネ,37.618780,126.921300,연신내
9005,GTXA,X106,서울역,Seoul,首尔,ソウル,37.555690,126.972960,서울역
0008,GTXA,X108,수서,Suseo,水西,スソ,37.486370,127.101610,수서
0009,GTXA,X109,성남,Seongnam,城南,ソンナム,37.394670,127.120580,성남
0010,GTXA,X110,구성,Guseong,駒城,クソン,37.299130,127.103890,구성
0011,GTXA,X111,동탄,Dongtan,東灘,トンタン,37.200340,127.095690,동탄
1305,GYEONGCHUN,P116,광운대,Kwangwoon Univ.,光云大学,クァンウンデ,37.623632,127.061835,광운대
1306,GYEONGCHUN,P117,청량리,Cheongnyangni,淸凉里,チョンニャンニ,37.579956,127.044585,청량리(서울시립대입구)
1307,GYEONGCHUN,P118,회기,Hoegi,回基,フェギ,37.589460,127.057583,회기
1308,GYEONGCHUN,P119,중랑,Jungnang,中浪,チュンナン,37.594917,127.076116,중랑
1309,GYEONGCHUN,P120,상봉,Sangbong,上鳳,サンボン,37.596678,127.085040,상봉(시외버스터미널)
1310,GYEONGCHUN,P121,망우,Mangu,忘憂,マンウ,37.599550,127.091909,망우
1311,GYEONGCHUN,P122,신내,Sinnae,新內,シンネ,37.612887,127.103218,신내
1312,GYEONGCHUN,P123,갈매,Galmae,葛梅,カルメ,37.634118,127.114757,갈매
1313,GYEONGCHUN,P124,별내,Byeollae,別內,ピョルネ,37.642020,127.126840,별내
1314,GYEONGCHUN,P125,퇴계원,Toegyewon,退溪院,トェゲウォン,37.648311,127.143952,퇴계원
1315,GYEONGCHUN,P126,사릉,Sareung,思陵,サルン,37.651080,127.176933,사릉
1316,GYEONGCHUN,P127,금곡,Geumgok,金谷,クムゴク,37.637382,127.207853,금곡
1317,GYEONGCHUN,P128,평내호평,Pyeongnae Hopyeong,坪內好坪,ピョンネホピョン,37.653225,127.244493,평내호평
1318,GYEONGCHUN,P129,천마산,Cheonmasan,天摩山,チョンマサン,37.658978,127.285379,천마산
1319,GYEONGCHUN,P130,마석,Maseok,磨石,マソク,37.652782,127.311767,마석
1320,GYEONGCHUN,P131,대성리,Daeseong-ri,大成里,テソンニ,37.684071,127.379319,대성리
1321,GYEONGCHUN,P132,청평,Cheongpyeong,淸平,チョンピョン,37.735488,127.426610,청평
1322,GYEONGCHUN,P133,상천,Sangcheon,上泉,サンチョン,37.770246,127.454821,상천
1323,GYEONGCHUN,P134,가평,Gapyeong,加平,カピョン,37.814536,127.510739,가평
1324,GYEONGCHUN,P135,굴봉산,Gulbongsan,屈峰山,クルボンサン,37.832067,127.557695,굴봉산
1325,GYEONGCHUN,P136,백양리,Baegyang-ri,白楊里,ペギャンニ,37.830779,127.589330,백양리
1326,GYEONGCHUN,P137,강촌,Gangchon,江村,カンチョン,37.805723,127.634146,강촌
1327,GYEONGCHUN,P138,김유정,Gimyujeong,金裕貞,キミュジョン,37.818466,127.714340,김유정
1328,GYEONGCHUN,P139,남춘천,Namchuncheon,南春川,ナムチュンチョン,37.864007,127.723792,남춘천
1329,GYEONGCHUN,P140,춘천,Chuncheon,春川,チュンチョン,37.885054,127.717023,춘천
1501,GYEONGGANG,K409,판교,Pangyo,板橋,パンギョ,37.394761,127.111217,판교
1512,GYEONGGANG,K410,성남,Seongnam,城南,ソンナム,37.394680,127.119450,성남
1502,GYEONGGANG,K411,이매,Imae,二梅,イメ,37.394655,127.127819,이매
1503,GYEONGGANG,K412,삼동,Samdong,三洞,サムドン,37.409522,127.203360,삼동
1504,GYEONGGANG,K413,경기광주,GyeonggiGwangju,京畿廣州,キョンギクァンジュ,37.399907,127.252630,경기광주
1505,GYEONGGANG,K414,초월,Chowol,草月,チョウォル,37.374419,127.299000,초월
1506,GYEONGGANG,K415,곤지암,Gonjiam,昆池岩,コンジアム,37.351315,127.346740,곤지암
1507,GYEONGGANG,K416,신둔도예촌,Sindundoyechon,新屯陶藝村,シンドゥンドイェチョン,37.317185,127.404760,신둔도예촌
1508,GYEONGGANG,K417,이천,Icheon,利川,セジョンデワンヌン,37.265579,127.442260,이천
1509,GYEONGGANG,K418,부발,Bubal,夫鉢,プバル,37.260192,127.490277,부발
1510,GYEONGGANG,K419,세종대왕릉,Sejongdaewangneung,世宗大王陵,セジョンデワンヌン,37.295309,127.570938,세종대왕릉
1511,GYEONGGANG,K420,여주,Yeoju,驪州,ヨジュ,37.282308,127.628816,여주
100C,GYEONGUI,K110,용산,Yongsan,龙山,ヨンサン,37.529849,126.964561,용산
1008,GYEONGUI,K111,이촌,Ichon,二村,イチョン,37.522427,126.973406,이촌(국립중앙박물관)
1009,GYEONGUI,K112,서빙고,Seobinggo,西冰库,ソビンゴ,37.519594,126.988537,서빙고
1010,GYEONGUI,K113,한남,Hannam,汉南,ハンナム,37.529430,127.009169,한남
1011,GYEONGUI,K114,옥수,Oksu,玉水,オッス,37.540446,127.018672,옥수
1012,GYEONGUI,K115,응봉,Eungbong,鹰峰,ウンボン,37.549946,127.034538,응봉
1013,GYEONGUI,K116,왕십리,Wangsimni,往十里,ワンシムニ,37.561827,127.038352,왕십리(성동구청)
1014,GYEONGUI,K117,청량리,Cheongnyangni,清凉里,チョンニャンニ,37.580759,127.048300,청량리(서울시립대입구)
101C,GYEONGUI,K118,회기,Hoegi,回基,フェギ,37.589460,127.057583,회기
1201,GYEONGUI,K119,중랑,Jungnang,中浪,チュンナン,37.594917,127.076116,중랑
1202,GYEONGUI,K120,상봉,Sangbong,上凤,サンボン,37.596678,127.085040,상봉(시외버스터미널)
1203,GYEONGUI,K121,망우,Mangu,忘忧,マンウ,37.599550,127.091909,망우
1204,GYEONGUI,K122,양원,Yangwon,养源,ヤンウォン,37.606596,127.107906,양원
1205,GYEONGUI,K123,구리,Guri,九里,クリ,37.603392,127.143869,구리
1206,GYEONGUI,K124,도농,Donong,陶农,トノン,37.608806,127.161153,도농
1207,GYEONGUI,K125,양정,Yangjeong,养正,ヤンジョン,37.605330,127.193640,양정
1208,GYEONGUI,K126,덕소,Deokso,德沼,トッソ,37.586781,127.208832,덕소
1209,GYEONGUI,K127,도심,Dosim,陶深,トシム,37.579622,127.222672,도심
1210,GYEONGUI,K128,팔당,Paldang,八堂,パルタン,37.547371,127.243939,팔당
1211,GYEONGUI,K129,운길산,Ungilsan,云吉山,ウンギルサン,37.554669,127.310115,운길산
1212,GYEONGUI,K130,양수,Yangsu,兩水,ヤンス,37.545981,127.329098,양수
1213,GYEONGUI,K131,신원,Sinwon,新院,シヌォン,37.525545,127.372921,신원
1214,GYEONGUI,K132,국수,Guksu,菊秀,クッス,37.516169,127.399367,국수
1215,GYEONGUI,K133,아신,Asin,我新,アシン,37.513820,127.443173,아신
1216,GYEONGUI,K134,오빈,Obin,梧滨,オビン,37.506062,127.473868,오빈
1217,GYEONGUI,K135,양평,Yangpyeong,杨平,ヤンピョン,37.492773,127.491837,양평(경의중앙선)
1218,GYEONGUI,K136,원덕,Wondeok,元德,ウォンドク,37.468672,127.547076,원덕
1219,GYEONGUI,K137,용문,Yongmun,龙门,ヨンムン,37.482230,127.594647,용문
1220,GYEONGUI,K138,지평,Jipyeong,砥平,チピョン,37.476393,127.629874,지평
1262,GYEONGUI,K312,공덕,Gongdeok,孔德,コンドク,37.542596,126.952099,공덕
1263,GYEONGUI,K313,서강대,Sogang Univ.,西江大,ソガンデ,37.551881,126.935711,서강대
1264,GYEONGUI,K314,홍대입구,Hongik Univ.,弘益大学,ホンデイック,37.557641,126.926683,홍대입구
1265,GYEONGUI,K315,가좌,Gajwa,加佐,カジュア,37.568491,126.915487,가좌
1266,GYEONGUI,K316,디지털미디어시티,Digital Media City,数码媒体城,デジタルメディアシティ,37.577475,126.900453,디지털미디어시티
1267,GYEONGUI,K317,수색,Susaek,水色,スセク,37.580842,126.895611,수색
1268,GYEONGUI,K318,한국항공대,Korea Aerospace Univ.,韩国航空大学,ハングクハンゴンデ,37.602888,126.868387,화전
1269,GYEONGUI,K319,강매,Gangmae,江梅,カンメ,37.612314,126.843223,강매
1270,GYEONGUI,K320,행신,Haengsin,幸信,ヘンシン,37.612102,126.834146,행신
1271,GYEONGUI,K321,능곡,Neunggok,陵谷,ヌンゴク,37.618808,126.820783,능곡
0300,GYEONGUI,K322,대곡,Daegok,大谷,テゴク,37.631626,126.811024,대곡
1272,GYEONGUI,K323,곡산,Goksan,谷山,コッサン,37.645676,126.801762,곡산
1273,GYEONGUI,K324,백마,Baengma,白马,ペンマ,37.658239,126.794461,백마
1274,GYEONGUI,K325,풍산,Pungsan,枫山,プンサン,37.672346,126.786243,풍산
1275,GYEONGUI,K326,일산,Ilsan,一山,イルサン,37.682077,126.769846,일산
1276,GYEONGUI,K327,탄현,Tanhyeon,炭岘,タンヒョン,37.694023,126.761086,탄현
1277,GYEONGUI,K328,야당,Yadang,野塘,ヤダン,37.712327,126.761356,야당
1278,GYEONGUI,K329,운정,Unjeong,云井,ウンジョン,37.725826,126.767257,운정
1279,GYEONGUI,K330,금릉,Geumneung,金陵,クムヌン,37.751322,126.765347,금릉
1280,GYEONGUI,K331,금촌,Geumchon,金村,クムチョン,37.766217,126.774644,금촌
1282,GYEONGUI,K333,월롱,Wollong,月笼,ウォルロン,37.796188,126.792587,월롱
1283,GYEONGUI,K334,파주,Paju,坡州,パジュ,37.815298,126.792783,파주
1284,GYEONGUI,K335,문산,Munsan,汶山,ムンサン,37.854619,126.788047,문산
1286,GYEONGUI,K336,운천,Uncheon,云泉,ウンチョン,37.879942,126.769999,운천
1285,GYEONGUI,K337,임진강,Imjingang,臨津江,イムジンガン,37.888421,126.746765,임진강
1261,GYEONGUI,K826,효창공원앞,Hyochang Park,孝昌公园,ヒョチャンゴンウォンアプ,37.538579,126.962210,효창공원앞
1252,GYEONGUI,P312,신촌,Sinchon,新村,シンチョン,37.559733,126.942597,신촌(경의중앙선)
1251,GYEONGUI,P313,서울역,Seoul Station,首爾站,ソウル,37.557231,126.971030,서울
3107,INCHEON1,I107,검단호수공원,Geomdan Lake Park,黔丹湖水公園,コムダンホスゴンウォン,37.602440,126.688566,검단호수공원
3108,INCHEON1,I108,신검단중앙,Singeomdanjungang,新黔丹中央,シンゴムダンジュンアン,37.602676,126.698527,신검단중앙
3109,INCHEON1,I109,아라,Ara,北部法院·檢察廳,アラ,37.592259,126.713301,아라(북부법원·검찰청)
3110,INCHEON1,I110,계양,Gyeyang,桂阳,ケヤン,37.571449,126.735780,계양
3111,INCHEON1,I111,귤현,Gyulhyeon,橘岘,キュルチョン,37.566379,126.742654,귤현
3112,INCHEON1,I112,박촌,Bakchon,朴村,パクチョン,37.553703,126.745077,박촌
3113,INCHEON1,I113,임학,Imhak,林鹤,イムハク,37.545059,126.738665,임학
3114,INCHEON1,I114,계산,Gyesan,桂山,ケサン,37.543238,126.728128,계산
3115,INCHEON1,I115,경인교대입구,Gyeong-in Nat'l Univ. of Education,京仁教育大学,キョンインギョデイック,37.538157,126.722597,경인교대입구
3116,INCHEON1,I116,작전,Jakjeon,鹊田,チャクチョン,37.530415,126.722527,작전
3117,INCHEON1,I117,갈산,Galsan,葛山,カルサン,37.517268,126.721514,갈산
3118,INCHEON1,I118,부평구청,Bupyeong-gu Office,富平区厅,プピョングチョン,37.508407,126.720555,부평구청
3119,INCHEON1,I119,부평시장,Bupyeong Market,富平市場,富平市場,37.498383,126.722244,부평시장
3120,INCHEON1,I120,부평,Bupyeong,富平,プピョン,37.490535,126.723453,부평
3121,INCHEON1,I121,동수,Dongsu,东树,トンス,37.485312,126.718247,동수
3122,INCHEON1,I122,부평삼거리,Bupyeongsamgeori,富平丁字路口,プピョンサムゴリ,37.477679,126.710208,부평삼거리
3123,INCHEON1,I123,간석오거리,Ganseogogeori,间石五岔路口,カンソク・オゴリ,37.467048,126.707938,간석오거리
3124,INCHEON1,I124,인천시청,Incheon City Hall,仁川市廳,インチョンシチョン,37.457263,126.702143,인천시청
3125,INCHEON1,I125,예술회관,Arts Center,艺术会馆,イェスルフェグァン,37.449396,126.701012,예술회관
3126,INCHEON1,I126,인천터미널,Incheon Bus Terminal,仁川客运站,インチョンターミナル,37.442383,126.699706,인천터미널
3127,INCHEON1,I127,문학경기장,Munhak Sports Complex,文鹤体育场,ムンハク・キョンギジャン,37.434935,126.698579,문학경기장
3128,INCHEON1,I128,선학,Seonhak,仙鹤,ソンハク,37.426684,126.698863,선학
3129,INCHEON1,I129,신연수,Sinyeonsu,新延寿,シニョンス,37.418040,126.693863,신연수
3130,INCHEON1,I130,원인재,Woninjae,源仁斋,ウァニンジエ,37.412333,126.687869,원인재
3131,INCHEON1,I131,동춘,Dongchun,东春,トンチュン,37.404737,126.681015,동춘
3132,INCHEON1,I132,동막,Dongmak,东幕,トンマク,37.397878,126.674005,동막
3133,INCHEON1,I133,캠퍼스타운,Campus Town,大学城,キャンパスタウン,37.387855,126.661673,캠퍼스타운
3134,INCHEON1,I134,테크노파크,Technopark,科技园,テクノパーク,37.382268,126.656365,테크노파크
3135,INCHEON1,I135,지식정보단지,BIT Zone,知识信息园区,チシク・チョンボダンジ,37.378384,126.645168,지식정보단지
3136,INCHEON1,I136,인천대입구,Incheon Nat'l Univ.,仁川大学,インチョンデイック,37.386007,126.639484,인천대입구
3137,INCHEON1,I137,센트럴파크,Central Park,中央公园,セントラルパーク,37.393054,126.634729,센트럴파크
3138,INCHEON1,I138,국제업무지구,Intl. Business District,国际业务园区,ククチェオンムジグ,37.399907,126.630347,국제업무지구
3139,INCHEON1,I139,송도달빛축제공원,Songdo Moonlight Festival Park,松岛月光庆典公园,ソンドダルピッチュクチェゴンウォン,37.407143,126.625970,송도달빛축제공원
3201,INCHEON2,I201,검단오류,Geomdan Oryu,黔丹梧柳,黔丹梧柳,37.594877,126.627178,검단오류(검단산업단지)
3202,INCHEON2,I202,왕길,Wanggil,旺吉,旺吉,37.595180,126.642696,왕길
3203,INCHEON2,I203,검단사거리,Geomdan Sageori,黔丹十字路口,黔丹サゴリ,37.601850,126.657108,검단사거리
3204,INCHEON2,I204,마전,Majeon,麻田,麻田,37.597566,126.666998,마전
3205,INCHEON2,I205,완정,Wanjeong,完井,完井,37.592928,126.673203,완정
3206,INCHEON2,I206,독정,Dokjeong,篤亭,ドクチョン,37.585212,126.675844,독정
3207,INCHEON2,I207,검암,Geomam,黔岩,黔岩,37.568660,126.675687,검암
3208,INCHEON2,I208,검바위,Geombawi,黔石,コムバウィ,37.561405,126.677566,검바위
3209,INCHEON2,I209,아시아드경기장,Asiad Stadium,亚运会赛场,アジアード競技場,37.551700,126.677122,아시아드경기장(공촌사거리)
3210,INCHEON2,I210,서해구청,Seohae-gu Office,西区厅,西区庁,37.543742,126.676787,서구청
3211,INCHEON2,I211,가정,Gajeong,佳亭,佳亭,37.524649,126.675539,가정(루원시티)
3212,INCHEON2,I212,가정중앙시장,Gajeong Jungang Market,佳亭中央市场,佳亭中央市場,37.517054,126.676672,가정중앙시장
3213,INCHEON2,I213,석남,Seongnam,石南,石南,37.506193,126.676203,석남(거북시장)
3214,INCHEON2,I214,서부여성회관,West Woman's Community Center,西部女性会馆,ソブヨソンフェグァン,37.500168,126.675795,서부여성회관
3215,INCHEON2,I215,인천가좌,Incheon Gajwa,仁川佳佐,インチョンカジュア,37.489700,126.675208,인천가좌
3216,INCHEON2,I216,가재울,Gajaeul,蝲蛄溪,カジェウル,37.484192,126.683673,가재울
3217,INCHEON2,I217,주안국가산단,Juan National Industrial Complex,朱安国家産团,朱安国家産団,37.473703,126.681130,주안국가산단
3218,INCHEON2,I218,주안,Juan,朱安,朱安,37.464992,126.679098,주안
3219,INCHEON2,I219,시민공원,Citizens Park,市民公园,市民公園,37.458335,126.681192,시민공원(문화창작지대)
3220,INCHEON2,I220,석바위시장,Seokbawi Market,石岩市场,ソッバウィ市場,37.457611,126.692575,석바위시장
3221,INCHEON2,I221,인천시청,Inchon City Hall,仁川市厅,仁川市庁,37.456833,126.701306,인천시청
3222,INCHEON2,I222,석천사거리,Seokcheon Sageori,石泉十字路口,石泉サゴリ,37.456805,126.709986,석천사거리
3223,INCHEON2,I223,모래내시장,Moraenae Market,沙丘市场,モレネ市場,37.455830,126.719298,모래내시장
3224,INCHEON2,I224,만수,Mansu,万寿,萬寿,37.454911,126.732094,만수
3225,INCHEON2,I225,남동구청,Namdong-gu Office,南洞区厅,南洞区庁,37.448161,126.736939,남동구청
3226,INCHEON2,I226,인천대공원,Incheon Grand Park,仁川大公园,仁川大公園,37.448769,126.752618,인천대공원
3227,INCHEON2,I227,운연,Unyeon,云宴,雲宴,37.440127,126.759970,운연(서창)
1916,L1,100,소요산,Soyosan,逍遥山,ソヨサン,37.948100,127.061034,소요산
1917,L1,100-1,청산,Cheongsan,青山,チョンサン,37.981720,127.069120,청산
1918,L1,100-2,전곡,Jeongok,全谷,チョンゴク,38.024580,127.071800,전곡
1919,L1,100-3,연천,Yeoncheon,涟川,ヨンチョン,38.100730,127.073720,연천
1915,L1,101,동두천,Dongducheon,东豆川,トンドゥチョン,37.927878,127.054790,동두천
1914,L1,102,보산,Bosan,保山,ポサン,37.913702,127.057277,보산
1913,L1,103,동두천중앙,Dongducheonjungang,东豆川中央,トンドゥチョン・チュンアン,37.901885,127.056482,동두천중앙
1912,L1,104,지행,Jihaeng,纸杏,チヘン,37.892334,127.055716,지행
1911,L1,105,덕정,Deokjeong,德亭,トクチョン,37.843188,127.061277,덕정
1910,L1,106,덕계,Deokgye,德溪,トッケ,37.818486,127.056486,덕계
1909,L1,107,양주,Yangju,杨州,ヤンジュ,37.774381,127.044708,양주
1908,L1,108,녹양,Nogyang,绿杨,ノギャン,37.759380,127.042292,녹양
1907,L1,109,가능,Ganeung,佳陵,カヌン,37.748577,127.044213,가능
1906,L1,110,의정부,Uijeongbu,议政府,ウィジョンブ,37.738415,127.045958,의정부
1905,L1,111,회룡,Hoeryong,回龙,フェリョン,37.724416,127.047360,회룡
1904,L1,112,망월사,Mangwolsa,望月寺,マンウォルサ,37.709914,127.047455,망월사
1903,L1,113,도봉산,Dobongsan,道峰山,トボンサン,37.689534,127.046049,도봉산
1902,L1,114,도봉,Dobong,道峰,トボン,37.679563,127.045595,도봉
1901,L1,115,방학,Banghak,放鹤,パンハク,37.667503,127.044273,방학
1022,L1,116,창동,Chang-dong,仓洞,チャンドン,37.653088,127.047274,창동
1021,L1,117,녹천,Nokcheon,鹿川,ノクチョン,37.644799,127.051269,녹천
1020,L1,118,월계,Wolgye,月溪,ウォルゲ,37.633212,127.058831,월계
1019,L1,119,광운대,Kwangwoon Univ.,光云大,光云大,37.623632,127.061835,광운대
1018,L1,120,석계,Seokgye,石溪,ソッケ,37.614532,127.065934,석계
1017,L1,121,신이문,Sinimun,新里门,シニムン,37.601854,127.067325,신이문
1016,L1,122,외대앞,Hankuk Univ. of Foreign Studies,韩国外国语大学,ウェデアプ,37.596073,127.063549,외대앞
1015,L1,123,회기,Hoegi,回基,フェギ,37.589460,127.057583,회기
0158,L1,124,청량리,Cheongnyangni,清凉里,チョンニャンニ,37.579956,127.044585,청량리(서울시립대입구)
0157,L1,125,제기동,Jegi-dong,祭基洞,チェギドン,37.578103,127.034893,제기동
0156,L1,126,신설동,Sinseol-dong,新设洞,シンソルトン,37.576048,127.024634,신설동
0159,L1,127,동묘앞,Dongmyo,东庙,トンミョアプ,37.573197,127.016480,동묘앞
0155,L1,128,동대문,Dongdaemun,东大门,トンデムン,37.571687,127.010930,동대문
0154,L1,129,종로5가,Jongno 5(o)-ga,钟路五街,チョンノオガ,37.570926,127.001849,종로5가
0153,L1,130,종로3가,Jongno 3(sam)-ga,钟路三街,チョンノサムガ,37.570406,126.991847,종로3가
0152,L1,131,종각,Jonggak,钟阁,チョンガク,37.570161,126.982923,종각
0151,L1,132,시청,City Hall,市厅,シチョン,37.565715,126.977088,시청
0150,L1,133,서울역,Seoul Station,首尔,ソウル,37.556228,126.972135,서울
1002,L1,134,남영,Namyeong,南营,ナミョン,37.541021,126.971300,남영
1003,L1,135,용산,Yongsan,龙山,ヨンサン,37.529849,126.964561,용산
1004,L1,136,노량진,Noryangjin,鹭梁津,ノリャンジン,37.514149,126.942710,노량진
1005,L1,137,대방,Daebang,大方,テバン,37.513342,126.926382,대방
1032,L1,138,신길,Singil,新吉,シンギル,37.516862,126.917865,신길
1006,L1,139,영등포,Yeongdeungpo,永登浦,ヨンドゥンポ,37.515504,126.907628,영등포
